t,bp_number,bp_number_hh,bp_number_tt,loc_x_coarse
1.844e-08,1.0,1.0,0.0,1.455e-06
1.845e-08,1.0,1.0,0.0,1.455e-06
1.846e-08,1.0,1.0,0.0,1.455e-06
1.847e-08,1.0,1.0,0.0,1.455e-06
1.848e-08,1.0,1.0,0.0,1.455e-06
1.849e-08,1.0,1.0,0.0,1.455e-06
1.85e-08,1.0,1.0,0.0,1.455e-06
1.851e-08,1.0,1.0,0.0,1.455e-06
1.852e-08,1.0,1.0,0.0,1.455e-06
1.853e-08,1.0,1.0,0.0,1.455e-06
1.854e-08,1.0,1.0,0.0,1.455e-06
1.855e-08,1.0,1.0,0.0,1.455e-06
1.856e-08,1.0,1.0,0.0,1.455e-06
1.857e-08,1.0,1.0,0.0,1.455e-06
1.858e-08,1.0,1.0,0.0,1.455e-06
1.859e-08,1.0,1.0,0.0,1.455e-06
1.86e-08,1.0,1.0,0.0,1.455e-06
1.861e-08,1.0,1.0,0.0,1.455e-06
1.862e-08,1.0,1.0,0.0,1.455e-06
1.863e-08,1.0,1.0,0.0,1.455e-06
1.864e-08,1.0,1.0,0.0,1.455e-06
1.865e-08,1.0,1.0,0.0,1.455e-06
1.866e-08,1.0,1.0,0.0,1.455e-06
1.867e-08,1.0,1.0,0.0,1.455e-06
1.868e-08,1.0,1.0,0.0,1.455e-06
1.869e-08,1.0,1.0,0.0,1.455e-06
1.87e-08,1.0,1.0,0.0,1.455e-06
1.871e-08,1.0,1.0,0.0,1.455e-06
1.872e-08,1.0,1.0,0.0,1.455e-06
1.873e-08,1.0,1.0,0.0,1.455e-06
1.874e-08,1.0,1.0,0.0,1.455e-06
1.875e-08,1.0,1.0,0.0,1.455e-06
1.876e-08,1.0,1.0,0.0,1.455e-06
1.877e-08,1.0,1.0,0.0,1.455e-06
1.878e-08,1.0,1.0,0.0,1.455e-06
1.879e-08,1.0,1.0,0.0,1.455e-06
1.88e-08,1.0,1.0,0.0,1.455e-06
1.881e-08,1.0,1.0,0.0,1.455e-06
1.882e-08,1.0,1.0,0.0,1.455e-06
1.883e-08,1.0,1.0,0.0,1.455e-06
1.884e-08,1.0,1.0,0.0,1.455e-06
1.885e-08,1.0,1.0,0.0,1.455e-06
1.886e-08,1.0,1.0,0.0,1.455e-06
1.887e-08,1.0,1.0,0.0,1.455e-06
1.888e-08,1.0,1.0,0.0,1.455e-06
1.889e-08,1.0,1.0,0.0,1.455e-06
1.89e-08,1.0,1.0,0.0,1.455e-06
1.891e-08,1.0,1.0,0.0,1.455e-06
1.892e-08,1.0,1.0,0.0,1.455e-06
1.893e-08,1.0,1.0,0.0,1.455e-06
1.894e-08,1.0,1.0,0.0,1.455e-06
1.895e-08,1.0,1.0,0.0,1.455e-06
1.896e-08,1.0,1.0,0.0,1.455e-06
1.897e-08,1.0,1.0,0.0,1.455e-06
1.898e-08,1.0,1.0,0.0,1.455e-06
1.899e-08,1.0,1.0,0.0,1.455e-06
1.9e-08,1.0,1.0,0.0,1.455e-06
1.901e-08,1.0,1.0,0.0,1.455e-06
1.902e-08,1.0,1.0,0.0,1.455e-06
1.903e-08,1.0,1.0,0.0,1.455e-06
1.904e-08,1.0,1.0,0.0,1.455e-06
1.905e-08,1.0,1.0,0.0,1.455e-06
1.906e-08,1.0,1.0,0.0,1.455e-06
1.907e-08,1.0,1.0,0.0,1.455e-06
1.908e-08,1.0,1.0,0.0,1.455e-06
1.909e-08,1.0,1.0,0.0,1.455e-06
1.91e-08,1.0,1.0,0.0,1.455e-06
1.911e-08,1.0,1.0,0.0,1.455e-06
1.912e-08,1.0,1.0,0.0,1.455e-06
1.913e-08,1.0,1.0,0.0,1.455e-06
1.914e-08,1.0,1.0,0.0,1.455e-06
1.915e-08,1.0,1.0,0.0,1.455e-06
1.916e-08,1.0,1.0,0.0,1.455e-06
1.917e-08,1.0,1.0,0.0,1.455e-06
1.918e-08,1.0,1.0,0.0,1.455e-06
1.919e-08,1.0,1.0,0.0,1.455e-06
1.92e-08,1.0,1.0,0.0,1.455e-06
1.921e-08,1.0,1.0,0.0,1.455e-06
1.922e-08,1.0,1.0,0.0,1.455e-06
1.923e-08,1.0,1.0,0.0,1.455e-06
1.924e-08,1.0,1.0,0.0,1.455e-06
1.925e-08,1.0,1.0,0.0,1.455e-06
1.926e-08,1.0,1.0,0.0,1.455e-06
1.927e-08,1.0,1.0,0.0,1.455e-06
1.928e-08,1.0,1.0,0.0,1.455e-06
1.929e-08,1.0,1.0,0.0,1.455e-06
1.93e-08,1.0,1.0,0.0,1.455e-06
1.931e-08,1.0,1.0,0.0,1.455e-06
1.932e-08,1.0,1.0,0.0,1.455e-06
1.933e-08,1.0,1.0,0.0,1.455e-06
1.934e-08,1.0,1.0,0.0,1.455e-06
1.935e-08,1.0,1.0,0.0,1.455e-06
1.936e-08,1.0,1.0,0.0,1.455e-06
1.937e-08,1.0,1.0,0.0,1.455e-06
1.938e-08,1.0,1.0,0.0,1.455e-06
1.939e-08,1.0,1.0,0.0,1.455e-06
1.94e-08,1.0,1.0,0.0,1.455e-06
1.941e-08,1.0,1.0,0.0,1.455e-06
1.942e-08,1.0,1.0,0.0,1.455e-06
1.943e-08,1.0,1.0,0.0,1.455e-06
1.944e-08,1.0,1.0,0.0,1.455e-06
1.945e-08,1.0,1.0,0.0,1.455e-06
1.946e-08,1.0,1.0,0.0,1.455e-06
1.947e-08,1.0,1.0,0.0,1.455e-06
1.948e-08,1.0,1.0,0.0,1.455e-06
1.949e-08,1.0,1.0,0.0,1.455e-06
1.95e-08,1.0,1.0,0.0,1.455e-06
1.951e-08,1.0,1.0,0.0,1.455e-06
1.952e-08,1.0,1.0,0.0,1.455e-06
1.953e-08,1.0,1.0,0.0,1.455e-06
1.954e-08,1.0,1.0,0.0,1.455e-06
1.955e-08,1.0,1.0,0.0,1.455e-06
1.956e-08,1.0,1.0,0.0,1.455e-06
1.957e-08,1.0,1.0,0.0,1.455e-06
1.958e-08,1.0,1.0,0.0,1.455e-06
1.959e-08,1.0,1.0,0.0,1.455e-06
1.96e-08,1.0,1.0,0.0,1.455e-06
1.961e-08,1.0,1.0,0.0,1.455e-06
1.962e-08,1.0,1.0,0.0,1.455e-06
1.963e-08,1.0,1.0,0.0,1.455e-06
1.964e-08,1.0,1.0,0.0,1.455e-06
1.965e-08,1.0,1.0,0.0,1.455e-06
1.966e-08,1.0,1.0,0.0,1.455e-06
1.967e-08,1.0,1.0,0.0,1.455e-06
1.968e-08,1.0,1.0,0.0,1.455e-06
1.969e-08,1.0,1.0,0.0,1.455e-06
1.97e-08,1.0,1.0,0.0,1.455e-06
1.971e-08,1.0,1.0,0.0,1.455e-06
1.972e-08,1.0,1.0,0.0,1.455e-06
1.973e-08,1.0,1.0,0.0,1.455e-06
1.974e-08,1.0,1.0,0.0,1.455e-06
1.975e-08,1.0,1.0,0.0,1.455e-06
1.976e-08,1.0,1.0,0.0,1.455e-06
1.977e-08,1.0,1.0,0.0,1.455e-06
1.978e-08,1.0,1.0,0.0,1.455e-06
1.979e-08,1.0,1.0,0.0,1.455e-06
1.98e-08,1.0,1.0,0.0,1.455e-06
1.981e-08,1.0,1.0,0.0,1.455e-06
1.982e-08,1.0,1.0,0.0,1.455e-06
1.983e-08,1.0,1.0,0.0,1.455e-06
1.984e-08,1.0,1.0,0.0,1.455e-06
1.985e-08,1.0,1.0,0.0,1.455e-06
1.986e-08,1.0,1.0,0.0,1.455e-06
1.987e-08,1.0,1.0,0.0,1.455e-06
1.988e-08,1.0,1.0,0.0,1.455e-06
1.989e-08,1.0,1.0,0.0,1.455e-06
1.99e-08,1.0,1.0,0.0,1.455e-06
1.991e-08,1.0,1.0,0.0,1.455e-06
1.992e-08,1.0,1.0,0.0,1.455e-06
1.993e-08,1.0,1.0,0.0,1.455e-06
1.994e-08,1.0,1.0,0.0,1.455e-06
1.995e-08,1.0,1.0,0.0,1.455e-06
1.996e-08,1.0,1.0,0.0,1.455e-06
1.997e-08,1.0,1.0,0.0,1.455e-06
1.998e-08,1.0,1.0,0.0,1.455e-06
1.999e-08,1.0,1.0,0.0,1.455e-06
2e-08,1.0,1.0,0.0,1.455e-06
2.001e-08,1.0,1.0,0.0,1.455e-06
2.002e-08,1.0,1.0,0.0,1.455e-06
2.003e-08,1.0,1.0,0.0,1.455e-06
2.004e-08,1.0,1.0,0.0,1.455e-06
2.005e-08,1.0,1.0,0.0,1.455e-06
2.006e-08,1.0,1.0,0.0,1.455e-06
2.007e-08,1.0,1.0,0.0,1.455e-06
2.008e-08,1.0,1.0,0.0,1.455e-06
2.009e-08,1.0,1.0,0.0,1.455e-06
2.01e-08,1.0,1.0,0.0,1.455e-06
2.011e-08,1.0,1.0,0.0,1.455e-06
2.012e-08,1.0,1.0,0.0,1.455e-06
2.013e-08,1.0,1.0,0.0,1.455e-06
2.014e-08,1.0,1.0,0.0,1.455e-06
2.015e-08,1.0,1.0,0.0,1.455e-06
2.016e-08,1.0,1.0,0.0,1.455e-06
2.017e-08,1.0,1.0,0.0,1.455e-06
2.018e-08,1.0,1.0,0.0,1.455e-06
2.019e-08,1.0,1.0,0.0,1.455e-06
2.02e-08,1.0,1.0,0.0,1.455e-06
2.021e-08,1.0,1.0,0.0,1.455e-06
2.022e-08,1.0,1.0,0.0,1.455e-06
2.023e-08,1.0,1.0,0.0,1.455e-06
2.024e-08,1.0,1.0,0.0,1.455e-06
2.025e-08,1.0,1.0,0.0,1.455e-06
2.026e-08,1.0,1.0,0.0,1.455e-06
2.027e-08,1.0,1.0,0.0,1.455e-06
2.028e-08,1.0,1.0,0.0,1.455e-06
2.029e-08,1.0,1.0,0.0,1.455e-06
2.03e-08,1.0,1.0,0.0,1.455e-06
2.031e-08,1.0,1.0,0.0,1.455e-06
2.032e-08,1.0,1.0,0.0,1.455e-06
2.033e-08,1.0,1.0,0.0,1.455e-06
2.034e-08,1.0,1.0,0.0,1.455e-06
2.035e-08,1.0,1.0,0.0,1.455e-06
2.036e-08,1.0,1.0,0.0,1.455e-06
2.037e-08,1.0,1.0,0.0,1.455e-06
2.038e-08,1.0,1.0,0.0,1.455e-06
2.039e-08,1.0,1.0,0.0,1.455e-06
2.04e-08,1.0,1.0,0.0,1.455e-06
2.041e-08,1.0,1.0,0.0,1.455e-06
2.042e-08,1.0,1.0,0.0,1.455e-06
2.043e-08,1.0,1.0,0.0,1.455e-06
2.044e-08,1.0,1.0,0.0,1.455e-06
2.045e-08,1.0,1.0,0.0,1.455e-06
2.046e-08,1.0,1.0,0.0,1.455e-06
2.047e-08,1.0,1.0,0.0,1.455e-06
2.048e-08,1.0,1.0,0.0,1.455e-06
2.049e-08,1.0,1.0,0.0,1.455e-06
2.05e-08,1.0,1.0,0.0,1.455e-06
2.051e-08,1.0,1.0,0.0,1.455e-06
2.052e-08,1.0,1.0,0.0,1.455e-06
2.053e-08,1.0,1.0,0.0,1.455e-06
2.054e-08,1.0,1.0,0.0,1.455e-06
2.055e-08,1.0,1.0,0.0,1.455e-06
2.056e-08,1.0,1.0,0.0,1.455e-06
2.057e-08,1.0,1.0,0.0,1.455e-06
2.058e-08,1.0,1.0,0.0,1.455e-06
2.059e-08,1.0,1.0,0.0,1.455e-06
2.06e-08,1.0,1.0,0.0,1.455e-06
2.061e-08,1.0,1.0,0.0,1.455e-06
2.062e-08,1.0,1.0,0.0,1.455e-06
2.063e-08,1.0,1.0,0.0,1.455e-06
2.064e-08,1.0,1.0,0.0,1.455e-06
2.065e-08,1.0,1.0,0.0,1.455e-06
2.066e-08,1.0,1.0,0.0,1.455e-06
2.067e-08,1.0,1.0,0.0,1.455e-06
2.068e-08,1.0,1.0,0.0,1.455e-06
2.069e-08,1.0,1.0,0.0,1.455e-06
2.07e-08,1.0,1.0,0.0,1.455e-06
2.071e-08,1.0,1.0,0.0,1.455e-06
2.072e-08,1.0,1.0,0.0,1.455e-06
2.073e-08,1.0,1.0,0.0,1.455e-06
2.074e-08,1.0,1.0,0.0,1.455e-06
2.075e-08,1.0,1.0,0.0,1.455e-06
2.076e-08,1.0,1.0,0.0,1.455e-06
2.077e-08,1.0,1.0,0.0,1.455e-06
2.078e-08,1.0,1.0,0.0,1.455e-06
2.079e-08,1.0,1.0,0.0,1.455e-06
2.08e-08,1.0,1.0,0.0,1.455e-06
2.081e-08,1.0,1.0,0.0,1.455e-06
2.082e-08,1.0,1.0,0.0,1.455e-06
2.083e-08,1.0,1.0,0.0,1.455e-06
2.084e-08,1.0,1.0,0.0,1.455e-06
2.085e-08,1.0,1.0,0.0,1.455e-06
2.086e-08,1.0,1.0,0.0,1.455e-06
2.087e-08,1.0,1.0,0.0,1.455e-06
2.088e-08,1.0,1.0,0.0,1.455e-06
2.089e-08,1.0,1.0,0.0,1.455e-06
2.09e-08,1.0,1.0,0.0,1.455e-06
2.091e-08,1.0,1.0,0.0,1.455e-06
2.092e-08,1.0,1.0,0.0,1.455e-06
2.093e-08,1.0,1.0,0.0,1.455e-06
2.094e-08,1.0,1.0,0.0,1.455e-06
2.095e-08,1.0,1.0,0.0,1.455e-06
2.096e-08,1.0,1.0,0.0,1.455e-06
2.097e-08,1.0,1.0,0.0,1.455e-06
2.098e-08,1.0,1.0,0.0,1.455e-06
2.099e-08,1.0,1.0,0.0,1.455e-06
2.1e-08,1.0,1.0,0.0,1.455e-06
2.101e-08,1.0,1.0,0.0,1.455e-06
2.102e-08,1.0,1.0,0.0,1.455e-06
2.103e-08,1.0,1.0,0.0,1.455e-06
2.104e-08,1.0,1.0,0.0,1.455e-06
2.105e-08,1.0,1.0,0.0,1.455e-06
2.106e-08,1.0,1.0,0.0,1.455e-06
2.107e-08,1.0,1.0,0.0,1.455e-06
2.108e-08,1.0,1.0,0.0,1.455e-06
2.109e-08,1.0,1.0,0.0,1.455e-06
2.11e-08,1.0,1.0,0.0,1.455e-06
2.111e-08,1.0,1.0,0.0,1.455e-06
2.112e-08,1.0,1.0,0.0,1.455e-06
