t,bp_number,bp_number_hh,bp_number_tt,loc_x_coarse,loc_x_fine,loc_y_fine
1.7e-09,1.0,1.0,0.0,1.95e-07,1.9410119154134466e-07,5.0010995462374175e-08
1.71e-09,1.0,1.0,0.0,1.95e-07,1.9446942983857004e-07,5.003771449402867e-08
1.72e-09,1.0,1.0,0.0,1.95e-07,1.9477774268168885e-07,5.005732441629202e-08
1.73e-09,1.0,1.0,0.0,1.95e-07,1.9502249565466425e-07,5.005555063721037e-08
1.74e-09,1.0,1.0,0.0,1.95e-07,1.952311635181509e-07,5.003803400324106e-08
1.75e-09,1.0,1.0,0.0,1.95e-07,1.954164782019291e-07,5.0015643295606225e-08
1.76e-09,1.0,1.0,0.0,1.95e-07,1.9558485388910564e-07,4.999657979384248e-08
1.77e-09,1.0,1.0,0.0,1.95e-07,1.9574523107282083e-07,4.998488483498474e-08
1.78e-09,1.0,1.0,0.0,1.95e-07,1.9591322182456886e-07,4.998122641978213e-08
1.79e-09,1.0,1.0,0.0,1.95e-07,1.961143571838791e-07,4.998587139379502e-08
1.8e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.9639877757355274e-07,4.9999406190263386e-08
1.81e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.967528412682699e-07,5.002250359071017e-08
1.82e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.9710180897426598e-07,5.0048985912021853e-08
1.83e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.973798517410957e-07,5.0060429645900865e-08
1.84e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.9760700126148165e-07,5.005085610812985e-08
1.85e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.9780464495651788e-07,5.0029944844932286e-08
1.86e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.9798128632701643e-07,5.0007782351934636e-08
1.87e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.981432773183815e-07,4.9991090135765336e-08
1.88e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.983012848704774e-07,4.9982268542566944e-08
1.89e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.984732173110655e-07,4.998153785576441e-08
1.9e-09,1.0,1.0,0.0,1.9750000000000001e-07,1.9868785164158193e-07,4.998928526725533e-08
1.91e-09,1.0,1.0,0.0,2e-07,1.9898941944059564e-07,5.0006230798113385e-08
1.92e-09,1.0,1.0,0.0,2e-07,1.9935095499961732e-07,5.003173090098407e-08
1.93e-09,1.0,1.0,0.0,2e-07,1.9967933230272794e-07,5.005583435217104e-08
1.94e-09,1.0,1.0,0.0,2e-07,1.9993894477243908e-07,5.006085333049217e-08
1.95e-09,1.0,1.0,0.0,2e-07,2.001555374261481e-07,5.004677284902804e-08
1.96e-09,1.0,1.0,0.0,2e-07,2.0034567396185736e-07,5.002432109253595e-08
1.97e-09,1.0,1.0,0.0,2e-07,2.0051607316573927e-07,5.000284736077251e-08
1.98e-09,1.0,1.0,0.0,2e-07,2.0067349528689023e-07,4.998792240815947e-08
1.99e-09,1.0,1.0,0.0,2e-07,2.008296879828094e-07,4.998100761005701e-08
2e-09,1.0,1.0,0.0,2e-07,2.0100382553711576e-07,4.998222185416338e-08
2.01e-09,1.0,1.0,0.0,2.025e-07,2.0124661731516843e-07,4.9991879108066184e-08
2.02e-09,1.0,1.0,0.0,2.025e-07,2.0155245585274344e-07,5.0010668589463566e-08
2.03e-09,1.0,1.0,0.0,2.025e-07,2.01913043928917e-07,5.00372511707063e-08
2.04e-09,1.0,1.0,0.0,2.025e-07,2.0222870315005124e-07,5.005926663341984e-08
2.05e-09,1.0,1.0,0.0,2.025e-07,2.0247940425799986e-07,5.006066917190397e-08
2.06e-09,1.0,1.0,0.0,2.025e-07,2.0269087806301412e-07,5.00443485691945e-08
2.07e-09,1.0,1.0,0.0,2.025e-07,2.028770451594252e-07,5.0021239490095515e-08
2.08e-09,1.0,1.0,0.0,2.025e-07,2.0304385097742426e-07,5.0000234789953554e-08
2.09e-09,1.0,1.0,0.0,2.025e-07,2.0319827041259315e-07,4.998622873980963e-08
2.1e-09,1.0,1.0,0.0,2.025e-07,2.0335240741122354e-07,4.9980296842634924e-08
2.11e-09,1.0,1.0,0.0,2.025e-07,2.0352562829863813e-07,4.9982530364340595e-08
2.12e-09,1.0,1.0,0.0,2.05e-07,2.0376139846535943e-07,4.999315118670858e-08
2.13e-09,1.0,1.0,0.0,2.05e-07,2.0406778710293205e-07,5.001270763825522e-08
2.14e-09,1.0,1.0,0.0,2.05e-07,2.0442570491107496e-07,5.00395782498608e-08
2.15e-09,1.0,1.0,0.0,2.05e-07,2.0473737069649413e-07,5.0060950637074455e-08
2.16e-09,1.0,1.0,0.0,2.05e-07,2.0498562613943028e-07,5.0061417597045206e-08
2.17e-09,1.0,1.0,0.0,2.05e-07,2.051954850708116e-07,5.004445084270132e-08
2.18e-09,1.0,1.0,0.0,2.05e-07,2.0538010676719339e-07,5.002099004552909e-08
2.19e-09,1.0,1.0,0.0,2.05e-07,2.0554513247976595e-07,4.999986226169465e-08
2.2e-09,1.0,1.0,0.0,2.05e-07,2.056973384440079e-07,4.9985835164317316e-08
2.21e-09,1.0,1.0,0.0,2.05e-07,2.0584841630038256e-07,4.997990307467952e-08
2.22e-09,1.0,1.0,0.0,2.05e-07,2.060168444529562e-07,4.9982128589233426e-08
2.23e-09,1.0,1.0,0.0,2.075e-07,2.0624475289797878e-07,4.999265126500818e-08
2.24e-09,1.0,1.0,0.0,2.075e-07,2.0654117389731178e-07,5.001188963984671e-08
2.25e-09,1.0,1.0,0.0,2.075e-07,2.0689615216008652e-07,5.003855459229262e-08
2.26e-09,1.0,1.0,0.0,2.075e-07,2.0721243796572856e-07,5.006108176735863e-08
2.27e-09,1.0,1.0,0.0,2.075e-07,2.074644748370971e-07,5.0063291880397356e-08
2.28e-09,1.0,1.0,0.0,2.075e-07,2.0767639128117722e-07,5.004716499680503e-08
2.29e-09,1.0,1.0,0.0,2.075e-07,2.078622053869697e-07,5.002357740750832e-08
2.3e-09,1.0,1.0,0.0,2.075e-07,2.08027590137e-07,5.000168992884171e-08
2.31e-09,1.0,1.0,0.0,2.075e-07,2.0817872558554274e-07,4.998668872743128e-08
2.32e-09,1.0,1.0,0.0,2.075e-07,2.083262697974013e-07,4.997978623277642e-08
2.33e-09,1.0,1.0,0.0,2.075e-07,2.0848694862870475e-07,4.998102024221634e-08
2.34e-09,1.0,1.0,0.0,2.075e-07,2.0868729748347033e-07,4.999057932468705e-08
2.35e-09,1.0,1.0,0.0,2.1e-07,2.0897584468324348e-07,5.0008368660283575e-08
2.36e-09,1.0,1.0,0.0,2.1e-07,2.093237018133032e-07,5.003411359920295e-08
2.37e-09,1.0,1.0,0.0,2.1e-07,2.096520768280615e-07,5.0059026789432536e-08
2.38e-09,1.0,1.0,0.0,2.1e-07,2.0991489173439097e-07,5.006576299416824e-08
2.39e-09,1.0,1.0,0.0,2.1e-07,2.1013299152614292e-07,5.005235247975228e-08
2.4e-09,1.0,1.0,0.0,2.1e-07,2.1032298913365186e-07,5.002916839666788e-08
2.41e-09,1.0,1.0,0.0,2.1e-07,2.1049122283197875e-07,5.000605174908896e-08
2.42e-09,1.0,1.0,0.0,2.1e-07,2.1064305312520626e-07,4.9989145325780077e-08
2.43e-09,1.0,1.0,0.0,2.1e-07,2.1078763000291014e-07,4.998029372379825e-08
2.44e-09,1.0,1.0,0.0,2.1e-07,2.1093939505789267e-07,4.997957046517467e-08
2.45e-09,1.0,1.0,0.0,2.1e-07,2.111209113743941e-07,4.9987079288052994e-08
2.46e-09,1.0,1.0,0.0,2.125e-07,2.1137912603117858e-07,5.000264154912306e-08
2.47e-09,1.0,1.0,0.0,2.125e-07,2.1170773387926527e-07,5.0026371053497856e-08
2.48e-09,1.0,1.0,0.0,2.125e-07,2.1205116769956353e-07,5.005341368358787e-08
2.49e-09,1.0,1.0,0.0,2.125e-07,2.1233357998881804e-07,5.006726566535516e-08
2.5e-09,1.0,1.0,0.0,2.125e-07,2.12563299809233e-07,5.0059327958681306e-08
2.51e-09,1.0,1.0,0.0,2.125e-07,2.1276099128192626e-07,5.003785526014537e-08
2.52e-09,1.0,1.0,0.0,2.125e-07,2.129350559320637e-07,5.001353326144985e-08
2.53e-09,1.0,1.0,0.0,2.125e-07,2.1309021393485255e-07,4.999392000759309e-08
2.54e-09,1.0,1.0,0.0,2.125e-07,2.1323378715416265e-07,4.998212427127044e-08
2.55e-09,1.0,1.0,0.0,2.125e-07,2.1337771456327812e-07,4.99784847302567e-08
2.56e-09,1.0,1.0,0.0,2.125e-07,2.1354017064822042e-07,4.998300699920548e-08
2.57e-09,1.0,1.0,0.0,2.15e-07,2.1376289027150686e-07,4.999549652932051e-08
2.58e-09,1.0,1.0,0.0,2.15e-07,2.140537881670247e-07,5.001606255543197e-08
2.59e-09,1.0,1.0,0.0,2.15e-07,2.1440210176934363e-07,5.00430455721559e-08
2.6e-09,1.0,1.0,0.0,2.15e-07,2.1471370814883187e-07,5.006496754915529e-08
2.61e-09,1.0,1.0,0.0,2.15e-07,2.149633644872078e-07,5.006629448976931e-08
2.62e-09,1.0,1.0,0.0,2.15e-07,2.1517337847447685e-07,5.004922313937699e-08
2.63e-09,1.0,1.0,0.0,2.15e-07,2.1535681924669847e-07,5.002473799675549e-08
2.64e-09,1.0,1.0,0.0,2.15e-07,2.155188102653324e-07,5.000206332197022e-08
2.65e-09,1.0,1.0,0.0,2.15e-07,2.1566480887292503e-07,4.998634522811127e-08
2.66e-09,1.0,1.0,0.0,2.15e-07,2.1580415250051858e-07,4.997880835043075e-08
2.67e-09,1.0,1.0,0.0,2.15e-07,2.1595100792270345e-07,4.9979405513803595e-08
2.68e-09,1.0,1.0,0.0,2.15e-07,2.1612738954869264e-07,4.9988090107228805e-08
2.69e-09,1.0,1.0,0.0,2.175e-07,2.1637967504498427e-07,5.0004489615579774e-08
2.7e-09,1.0,1.0,0.0,2.175e-07,2.167023337277755e-07,5.0028489282228635e-08
2.71e-09,1.0,1.0,0.0,2.175e-07,2.170432202560344e-07,5.005552867623796e-08
2.72e-09,1.0,1.0,0.0,2.175e-07,2.173256521894401e-07,5.006949581479198e-08
2.73e-09,1.0,1.0,0.0,2.175e-07,2.17555416974777e-07,5.006151782269613e-08
2.74e-09,1.0,1.0,0.0,2.175e-07,2.1775266012978825e-07,5.0039682601405894e-08
2.75e-09,1.0,1.0,0.0,2.175e-07,2.179256546508621e-07,5.001475333319156e-08
2.76e-09,1.0,1.0,0.0,2.175e-07,2.180787539992866e-07,4.999441988502601e-08
2.77e-09,1.0,1.0,0.0,2.175e-07,2.182186124425431e-07,4.998194778724752e-08
2.78e-09,1.0,1.0,0.0,2.175e-07,2.1835598863519518e-07,4.997766214114465e-08
2.79e-09,1.0,1.0,0.0,2.175e-07,2.185067893648652e-07,4.9981467397532616e-08
